ProdID,UPC,Category,Brand,Model,Model Description,Size,Color,MSRP,MAP,Each Cost,Manufacturer Prod,COO,Discontinued,UOM,Weight,Length,Width,Height,ORMD,Product Description,Replacement,Substitute,Recently Updated,
FM1858,708752120631,Cyclocross Frame,Surly,K1958,Straggler 650b Black,,Black,575.00,575.00,390.00,04-000509_PMT02_B,TW,No,EA,14.00,46.00,28.00,7.00,No,Surly Straggler 650b Frameset 58cm Gloss Black,,,,
FM1870,708752197527,Cyclocross Frame,Surly,K5917,Straggler 650b Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,12.50,42.00,21.00,7.50,No,Surly Straggler 650b Frameset 38cm Blueberry Muffin Top,,,,
FM1871,708752197541,Cyclocross Frame,Surly,K5917,Straggler 650b Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,12.50,42.00,21.00,7.50,No,Surly Straggler 650b Frameset 42cm Blueberry Muffin Top,,,,
FM1872,708752197565,Cyclocross Frame,Surly,K5917,Straggler 650b Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,12.50,42.00,7.50,21.00,No,Surly Straggler 650b Frameset 46cm Blueberry Muffin Top,,,,
FM1873,708752197589,Cyclocross Frame,Surly,K5917,Straggler 650b Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,12.50,42.00,7.50,21.00,No,Surly Straggler 650b Frameset 50cm Blueberry Muffin Top,,,2018-04-28,
FM1874,708752197602,Cyclocross Frame,Surly,K5917,Straggler 650b Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,12.50,42.00,7.50,21.00,No,Surly Straggler 650b Frameset 52cm Blueberry Muffin Top,,,,
FM1880,708752197664,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,15.00,43.00,24.00,8.50,No,Surly Straggler 700c Frameset 52cm Blueberry Muffin Top,,,,
FM1881,708752197688,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,15.00,43.00,24.00,8.50,No,Surly Straggler 700c Frameset 54cm Blueberry Muffin Top,,,,
FM1882,708752197701,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,15.65,45.00,26.00,8.50,No,Surly Straggler 700c Frameset 56cm Blueberry Muffin Top,,,,
FM1883,708752197725,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,15.60,44.50,25.75,8.50,No,Surly Straggler 700c Frameset 58cm Blueberry Muffin Top,,,,
FM1884,708752197749,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,17.20,46.00,27.00,8.25,No,Surly Straggler 700c Frameset 60cm Blueberry Muffin Top,,,,
FM1885,708752197763,Cyclocross Frame,Surly,K5919,Straggler 700c Frameset - Blueberry ,,Blueberry ,575.00,575.00,390.00,,TW,No,EA,17.30,46.00,27.00,8.50,No,Surly Straggler 700c Frameset 62cm Blueberry Muffin Top,,,,
FM2210,708752129795,Fat Bike Frame,Surly,K4770,Wednesday Frameset - Trevor's Closet ,,Black,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset XS Trevor's Closet Black,,,,
FM2211,708752129788,Fat Bike Frame,Surly,K4770,Wednesday Frameset - Trevor's Closet ,,Black,650.00,650.00,440.00,,TW,No,EA,15.00,43.00,16.00,10.25,No,Surly Wednesday Frameset SM Trevor's Closet Black,,,,
FM2212,708752129771,Fat Bike Frame,Surly,K4770,Wednesday Frameset - Trevor's Closet ,,Black,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset MD Trevor's Closet Black,,,,
FM2213,708752129764,Fat Bike Frame,Surly,K4770,Wednesday Frameset - Trevor's Closet ,,Black,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset LG Trevor's Closet Black,,,,
FM2220,708752156913,Fat Bike Frame,Surly,K4595,Wednesday Frameset - Calimocho Red,,Calimocho Red,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset XS Calimocho Red,,,2018-04-27,
FM2221,708752156906,Fat Bike Frame,Surly,K4595,Wednesday Frameset - Calimocho Red,,Calimocho Red,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset SM Calimocho Red,,,,
FM2222,708752156890,Fat Bike Frame,Surly,K4595,Wednesday Frameset - Calimocho Red,,Calimocho Red,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset MD Calimocho Red,,,,
FM2223,708752156883,Fat Bike Frame,Surly,K4595,Wednesday Frameset - Calimocho Red,,Calimocho Red,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset LG Calimocho Red,,,,
FM2224,708752156876,Fat Bike Frame,Surly,K4595,Wednesday Frameset - Calimocho Red,,Calimocho Red,650.00,650.00,440.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Wednesday Frameset XL Calimocho Red,,,,
FM2249,708752138124,Track Frame,Surly,K4772,Steamroller Drink More Water Yellow,,Drink More ,435.00,435.00,280.00,04-000074_PMT01-C,TW,No,EA,11.90,40.75,22.50,7.00,No,Surly Steamroller Frameset 49cm Drink More Water Yellow,,,,
FM2253,708752138117,Track Frame,Surly,K4772,Steamroller Drink More Water Yellow,,Drink More ,435.00,435.00,280.00,04-000074_PMT01-C,TW,No,EA,14.00,46.00,7.00,28.00,No,Surly Steamroller Frameset 53cm Drink More Water Yellow,,,,
FM2259,708752138094,Track Frame,Surly,K4772,Steamroller Drink More Water Yellow,,Drink More ,435.00,435.00,280.00,04-000074_PMT01-C,TW,No,EA,13.15,42.50,26.50,7.00,No,Surly Steamroller Frameset 59cm Drink More Water Yellow,,,,
FM2262,708752138087,Track Frame,Surly,K4772,Steamroller Drink More Water Yellow,,Drink More ,435.00,435.00,280.00,04-000074_PMT01-C,TW,No,EA,13.45,42.75,27.25,7.25,No,Surly Steamroller Frameset 62cm Drink More Water Yellow,,,,
FM2550,708752129665,Cyclocross Frame,Surly,K3206,Straggler 650b Mint,,Mint,575.00,575.00,390.00,04-000509_PMT01_B,TW,No,EA,12.64,42.00,21.25,7.50,No,Surly Straggler 650b Frameset 50cm Mint,,,,
FM2552,708752129658,Cyclocross Frame,Surly,K3206,Straggler 650b Mint,,Mint,575.00,575.00,390.00,04-000509_PMT01_B,TW,No,EA,13.00,42.50,22.00,7.25,No,Surly Straggler 650b Frameset 52cm Mint,,,,
FM2556,708752129634,Cyclocross Frame,Surly,K3206,Straggler 650b Mint,,Mint,575.00,575.00,390.00,04-000509_PMT01_B,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Straggler 650b Frameset 56cm Mint,,,,
FM2558,708752129627,Cyclocross Frame,Surly,K3206,Straggler 650b Mint,,Mint,575.00,575.00,390.00,04-000509_PMT01_B,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Straggler 650b Frameset 58cm Mint,,,,
FM2856,708752138070,Touring Frame,Surly,K3746,Long Haul Trucker 700c Grandpa's ,,Grandpa's ,480.00,480.00,325.00,04-000388_PMT01,TW,No,EA,15.70,45.50,25.25,8.50,No,Surly Long Haul Trucker Frameset 56cm 700c Grandpa's Thermos,,,,
FM2858,708752138063,Touring Frame,Surly,K3746,Long Haul Trucker 700c Grandpa's ,,Grandpa's ,480.00,480.00,325.00,04-000388_PMT01,TW,No,EA,15.75,46.00,26.00,8.50,No,Surly Long Haul Trucker Frameset 58cm 700c Grandpa's Thermos,,,2018-04-28,
FM2860,708752138056,Touring Frame,Surly,K3746,Long Haul Trucker 700c Grandpa's ,,Grandpa's ,480.00,480.00,325.00,04-000388_PMT01,TW,No,EA,14.80,45.75,26.00,7.00,No,Surly Long Haul Trucker Frameset 60cm 700c Grandpa's Thermos,,,,
FM2862,708752138049,Touring Frame,Surly,K3746,Long Haul Trucker 700c Grandpa's ,,Grandpa's ,480.00,480.00,325.00,04-000388_PMT01,TW,No,EA,14.00,46.00,28.00,7.00,No,Surly Long Haul Trucker Frameset 62cm 700c Grandpa's Thermos,,,,
FM2942,708752138025,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,12.60,41.50,19.00,7.00,No,Surly Long Haul Trucker Frameset 42cm 26 Grandpa's Thermos,,,,
FM2946,708752138018,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,13.25,42.50,23.00,7.00,No,Surly Long Haul Trucker Frameset 46cm 26 Grandpa's Thermos,,,,
FM2950,708752138001,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,13.55,43.50,22.50,7.25,No,Surly Long Haul Trucker Frameset 50cm 26 Grandpa's Thermos,,,,
FM2952,708752137998,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,13.60,43.50,23.25,7.25,No,Surly Long Haul Trucker Frameset 52cm 26 Grandpa's Thermos,,,,
FM2954,708752137981,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,13.95,44.25,23.75,7.25,No,Surly Long Haul Trucker Frameset 54cm 26 Grandpa's Thermos,,,,
FM2956,708752137974,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,14.45,45.25,24.25,7.00,No,Surly Long Haul Trucker Frameset 56cm 26 Grandpa's Thermos,,,,
FM2958,708752137967,Touring Frame,Surly,K3745,"Long Haul Trucker 26""  Grandpa's ",,Grandpa's ,480.00,480.00,325.00,04-000387-PMT01,TW,No,EA,14.00,46.00,28.00,7.00,No,Surly Long Haul Trucker Frameset 58cm 26 Grandpa's Thermos,,,,
FM3000,708752185319,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,14.70,44.00,8.25,22.25,No,Surly Disc Trucker Frameset 42cm 26 Hi-Viz Black,,,,
FM3000,708752185319,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,14.70,44.00,8.25,22.25,No,Surly Disc Trucker Frameset 42cm 26 Hi-Viz Black,,,,
FM3001,708752185333,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,14.50,43.75,8.00,22.75,No,Surly Disc Trucker Frameset 46cm 26 Hi-Viz Black,,,,
FM3001,708752185333,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,14.50,43.75,8.00,22.75,No,Surly Disc Trucker Frameset 46cm 26 Hi-Viz Black,,,,
FM3002,708752185357,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,15.05,43.50,8.25,22.75,No,Surly Disc Trucker Frameset 50cm 26 Hi-Viz Black,,,,
FM3002,708752185357,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,15.05,43.50,8.25,22.75,No,Surly Disc Trucker Frameset 50cm 26 Hi-Viz Black,,,,
FM3003,708752185371,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,15.35,45.25,8.00,24.25,No,Surly Disc Trucker Frameset 52cm 26 Hi-Viz Black,,,,
FM3003,708752185371,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,15.35,45.25,8.00,24.25,No,Surly Disc Trucker Frameset 52cm 26 Hi-Viz Black,,,,
FM3004,708752185395,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,15.65,45.50,8.50,24.00,No,Surly Disc Trucker Frameset 54cm 26 Hi-Viz Black,,,,
FM3004,708752185395,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,15.65,45.50,8.50,24.00,No,Surly Disc Trucker Frameset 54cm 26 Hi-Viz Black,,,,
FM3005,708752185418,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,16.50,46.00,8.25,26.00,No,Surly Disc Trucker Frameset 56cm 26 Hi-Viz Black,,,,
FM3005,708752185418,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,16.50,46.00,8.25,26.00,No,Surly Disc Trucker Frameset 56cm 26 Hi-Viz Black,,,,
FM3006,708752185432,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Black,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 58cm 26 Hi-Viz Black,,,,
FM3006,708752185432,Touring Frame,Surly,K5540,"Disc Trucker 26"" Hi-Viz Black",,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 58cm 26 Hi-Viz Black,,,,
FM3010,708752185456,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,14.70,43.75,8.25,22.25,No,Surly Disc Trucker Frameset 42cm 26 Bituminous Gray,,,,
FM3010,708752185456,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,14.70,43.75,8.25,22.25,No,Surly Disc Trucker Frameset 42cm 26 Bituminous Gray,,,,
FM3011,708752185470,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,14.90,44.00,8.00,23.00,No,Surly Disc Trucker Frameset 46cm 26 Bituminous Gray,,,,
FM3011,708752185470,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,14.90,44.00,8.00,23.00,No,Surly Disc Trucker Frameset 46cm 26 Bituminous Gray,,,,
FM3012,708752185494,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,15.05,43.50,8.25,22.75,No,Surly Disc Trucker Frameset 50cm 26 Bituminous Gray,,,,
FM3012,708752185494,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,15.05,43.50,8.25,22.75,No,Surly Disc Trucker Frameset 50cm 26 Bituminous Gray,,,,
FM3013,708752185517,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,15.40,45.25,8.00,24.25,No,Surly Disc Trucker Frameset 52cm 26 Bituminous Gray,,,,
FM3013,708752185517,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,15.40,45.25,8.00,24.25,No,Surly Disc Trucker Frameset 52cm 26 Bituminous Gray,,,,
FM3014,708752185531,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,15.45,45.50,8.50,24.50,No,Surly Disc Trucker Frameset 54cm 26 Bituminous Gray,,,,
FM3014,708752185531,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,15.45,45.50,8.50,24.50,No,Surly Disc Trucker Frameset 54cm 26 Bituminous Gray,,,,
FM3015,708752185555,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,16.50,46.25,8.00,26.00,No,Surly Disc Trucker Frameset 56cm 26 Bituminous Gray,,,,
FM3015,708752185555,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,16.50,46.25,8.00,26.00,No,Surly Disc Trucker Frameset 56cm 26 Bituminous Gray,,,,
FM3016,708752185579,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Bituminous ,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 58cm 26 Bituminous Gray,,,,
FM3016,708752185579,Touring Frame,Surly,K5859,"Disc Trucker 26"" Bituminous Gray Frame",,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 58cm 26 Bituminous Gray,,,,
FM3042,708752129535,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 42CM ,TW,No,EA,13.00,42.00,19.00,7.00,No,Surly Disc Trucker Frameset 42cm 26 Brilliant Blue,,,,
FM3046,708752129528,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 46CM ,TW,No,EA,13.55,43.00,23.25,7.00,No,Surly Disc Trucker Frameset 46cm 26 Brilliant Blue,,,,
FM3050,708752129511,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 50CM ,TW,No,EA,13.20,43.50,22.00,7.00,No,Surly Disc Trucker Frameset 50cm 26 Brilliant Blue,,,,
FM3052,708752129504,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 52CM ,TW,No,EA,13.46,44.00,23.00,7.00,No,Surly Disc Trucker Frameset 52cm 26 Brilliant Blue,,,,
FM3054,708752129498,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 54CM ,TW,No,EA,14.15,44.00,24.00,7.00,No,Surly Disc Trucker Frameset 54cm 26 Brilliant Blue,,,,
FM3058,708752129474,Touring Frame,Surly,27221,"Disc Trucker 26"" Brilliant Blue",,Brilliant Blue,525.00,499.00,355.00,DISC TRUCKER FM 58CM ,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 58cm 26 Brilliant Blue,,,,
FM3105,708752185593,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Black,525.00,525.00,355.00,,TW,No,EA,16.20,45.25,8.00,26.00,No,Surly Disc Trucker Frameset 56cm 700c Hi-Viz Black,,,,
FM3105,708752185593,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,16.20,45.25,8.00,26.00,No,Surly Disc Trucker Frameset 56cm 700c Hi-Viz Black,,,,
FM3106,708752185616,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Black,525.00,525.00,355.00,,TW,No,EA,16.30,45.25,8.00,26.00,No,Surly Disc Trucker Frameset 58cm 700c Hi-Viz Black,,,,
FM3106,708752185616,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,16.30,45.25,8.00,26.00,No,Surly Disc Trucker Frameset 58cm 700c Hi-Viz Black,,,,
FM3107,708752185630,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Black,525.00,525.00,355.00,,TW,No,EA,16.30,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 60cm 700c Hi-Viz Black,,,,
FM3107,708752185630,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,16.30,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 60cm 700c Hi-Viz Black,,,,
FM3108,708752185654,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Black,525.00,525.00,355.00,,TW,No,EA,16.60,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 62cm 700c Hi-Viz Black,,,,
FM3108,708752185654,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,16.60,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 62cm 700c Hi-Viz Black,,,,
FM3109,708752185678,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Black,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 64cm 700c Hi-Viz Black,,,,
FM3109,708752185678,Touring Frame,Surly,K5541,Disc Trucker 700c Black,,Hi-Viz Black,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,28.00,7.00,No,Surly Disc Trucker Frameset 64cm 700c Hi-Viz Black,,,,
FM3115,708752185692,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Bituminous ,525.00,525.00,355.00,,TW,No,EA,16.10,45.25,8.50,26.00,No,Surly Disc Trucker Frameset 56cm 700c Bituminous Gray,,,,
FM3115,708752185692,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,16.10,45.25,8.50,26.00,No,Surly Disc Trucker Frameset 56cm 700c Bituminous Gray,,,,
FM3116,708752185715,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Bituminous ,525.00,525.00,355.00,,TW,No,EA,16.30,45.25,8.50,26.00,No,Surly Disc Trucker Frameset 58cm 700c Bituminous Gray,,,,
FM3116,708752185715,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,16.30,45.25,8.50,26.00,No,Surly Disc Trucker Frameset 58cm 700c Bituminous Gray,,,,
FM3117,708752185739,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Bituminous ,525.00,525.00,355.00,,TW,No,EA,16.50,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 60cm 700c Bituminous Gray,,,,
FM3117,708752185739,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,16.50,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 60cm 700c Bituminous Gray,,,,
FM3118,708752185753,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Bituminous ,525.00,525.00,355.00,,TW,No,EA,16.60,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 62cm 700c Bituminous Gray,,,,
FM3118,708752185753,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Graphite Gray,525.00,525.00,355.00,,TW,No,EA,16.60,44.75,8.00,27.50,No,Surly Disc Trucker Frameset 62cm 700c Bituminous Gray,,,,
FM3119,708752185777,Touring Frame,Surly,K5860,Disc Trucker 700c Bituminous Gray ,,Bituminous ,525.00,525.00,355.00,,TW,No,EA,14.00,48.00,7.00,28.00,No,Surly Disc Trucker Frameset 64cm 700c Bituminous Gray,,,,
FM3150,708752051553,Track Frame,Surly,3575,Steamroller Black,,Black,435.00,435.00,295.00,STEAMROLLER FMSET 49CM ,TW,No,EA,12.00,51.00,30.00,8.00,No,Surly Steamroller Frameset 49cm Black,,,,
FM3151,708752051560,Track Frame,Surly,3575,Steamroller Black,,Black,435.00,435.00,295.00,STEAMROLLER FMSET 53CM ,TW,No,EA,13.00,41.00,24.00,7.00,No,Surly Steamroller Frameset 53cm Black,,,,
FM3152,708752051577,Track Frame,Surly,3575,Steamroller Black,,Black,435.00,435.00,295.00,STEAMROLLER FMSET 56CM ,TW,No,EA,13.00,42.00,25.00,8.00,No,Surly Steamroller Frameset 56cm Black,,,,
FM3153,708752051584,Track Frame,Surly,3575,Steamroller Black,,Black,435.00,435.00,295.00,STEAMROLLER FMSET 59CM ,TW,No,EA,13.00,43.00,27.00,8.00,No,Surly Steamroller Frameset 59cm Black,,,,
FM3154,708752051591,Track Frame,Surly,3575,Steamroller Black,,Black,435.00,435.00,295.00,STEAMROLLER FMSET 62CM ,TW,No,EA,13.00,44.00,27.00,7.00,No,Surly Steamroller Frameset 62cm Black,,,,
FM3221,708752136687,Cargo Frame,Surly,K3789,Big Dummy Soil Ant Green,,Green,999.00,999.00,680.00,04-000502_PMT_A,TW,No,EA,27.96,70.00,25.75,12.00,No,Surly Big Dummy Frameset MD Soil Ant Green,,,,
FM3221,708752136687,Cargo Frame,Surly,K3789,Big Dummy Soil Ant Green,,Soil Ant Green,999.00,999.00,680.00,04-000502_PMT_A,TW,No,EA,27.96,70.00,25.75,12.00,No,Surly Big Dummy Frameset MD Soil Ant Green,,,,
FM3231,708752123380,Cargo Frame,Surly,10002,Big Dummy,,Black,999.00,999.00,680.00,,TW,No,EA,27.96,70.00,25.75,12.00,No,Surly Big Dummy Frameset  MD Blacktacular,,,,
FM3232,708752123373,Cargo Frame,Surly,10002,Big Dummy,,Black,999.00,999.00,680.00,,TW,No,EA,27.96,70.00,25.75,12.00,No,Surly Big Dummy Frameset  LG Blacktacular,,,,
FM3233,708752123366,Cargo Frame,Surly,10002,Big Dummy,,Black,999.00,999.00,680.00,,TW,No,EA,27.96,70.00,25.75,12.00,No,Surly Big Dummy Frameset  XL Blacktacular,,,,
FM3240,708752137936,Cargo Frame,Surly,K3749,Big Fat Dummy Tank Green,,Tank Green,1599.00,1600.00,1085.00,04-000535_PMT01_A ,TW,No,EA,29.00,73.00,20.00,13.00,No,Surly Big Fat Dummy Frameset SM T Green,,,,
FM3240A,708752223097,Cargo Frame,Surly,K3749,Big Fat Dummy Tank Green,,Tank Green,1599.00,1600.00,1085.00,04-,TW,No,EA,29.00,73.00,20.00,13.00,No,Surly Big Fat Dummy Frameset Small Tank Green *Pre-Assembled,,,,
FM3242,708752137912,Cargo Frame,Surly,K3749,Big Fat Dummy Tank Green,,Tank Green,1599.00,1600.00,1085.00,04-000535_PMT01_A ,TW,No,EA,29.00,73.00,13.00,20.00,No,Surly Big Fat Dummy Frameset LG T Green,,,,
FM3255,708752185791,Cargo Frame,Surly,K6825,Big Fat Dummy Cargo Frameset - Bliolet,,Biolet,1599.00,1599.00,1085.00,,TW,No,EA,45.80,74.25,13.00,29.50,No,Surly Big Fat Dummy Frameset SM Bliolet,,,,
